0,1,2,3,4,5,6,7,8
22,25,5,61,15,7,15,60,9
21,24,5,63,15,7,16,59,9
21,25,5,63,15,7,16,58,11
19,23,5,64,15,7,15,58,10
16,25,6,62,15,7,16,58,9
16,23,6,64,16,7,16,56,11
13,26,6,61,16,7,16,56,10
13,25,6,61,17,6,17,56,11
11,26,5,60,19,7,17,56,11
14,22,5,59,19,7,17,55,13
12,21,4,60,21,8,17,53,13
12,20,4,59,21,6,18,53,13
11,19,3,60,23,7,18,52,13
12,17,3,60,24,6,18,52,13
12,15,3,59,25,7,17,51,15
13,15,3,57,27,7,17,50,14
16,13,2,56,27,7,17,50,15
15,13,2,58,30,7,17,50,15
16,12,3,56,30,7,16,50,14
16,12,3,55,32,7,16,50,15
17,11,2,56,33,8,16,49,14
18,11,2,55,33,8,16,48,15
19,9,2,57,34,6,17,48,15
17,10,2,56,35,6,17,47,15
17,8,3,56,36,6,17,47,15
15,8,3,55,36,5,18,45,16
14,8,3,53,37,5,18,45,16
14,8,3,55,38,5,18,47,15
13,8,3,53,39,5,18,47,15
12,9,3,53,39,5,18,47,15
10,9,3,53,39,5,18,47,14
11,7,2,53,39,6,19,46,14
9,8,2,53,39,6,19,47,14
10,9,2,49,39,6,18,45,14
8,10,1,48,40,7,18,45,15
7,10,1,48,41,6,20,45,14
6,10,1,50,40,6,20,44,14
6,10,1,49,41,6,21,44,12
6,11,1,47,41,6,21,45,11
9,10,1,46,42,7,21,45,11
9,9,0,48,42,8,21,48,8
9,9,0,49,43,8,21,47,8
8,8,1,49,43,9,21,48,8
8,8,1,49,44,9,21,47,9
8,8,1,49,45,10,21,47,9
8,7,1,50,45,11,21,48,9
9,7,1,50,46,12,21,46,9
9,7,1,51,46,12,21,47,9
9,6,1,52,46,13,20,45,9
10,6,1,52,47,13,20,44,10
10,6,1,52,47,13,20,44,9
11,5,1,54,48,13,20,43,10
11,5,1,55,48,14,19,43,11
9,6,1,55,48,14,19,43,11
10,5,2,55,48,15,18,43,12
10,6,2,55,49,15,18,43,11
10,6,2,56,49,15,18,43,12
9,8,2,54,49,15,18,43,12
8,7,2,55,49,14,19,44,12
8,8,1,52,49,15,19,44,12
7,9,1,52,49,15,19,44,12
7,9,1,53,50,15,19,42,13
5,10,1,53,50,15,19,41,14
6,11,1,52,50,15,19,40,14
5,13,1,51,50,15,19,39,15
6,13,1,50,52,15,19,39,15
7,13,1,52,52,15,19,38,15
8,13,1,52,53,15,19,38,14
5,14,2,50,54,14,20,38,14
6,14,2,50,54,14,20,38,14
7,14,1,49,55,15,20,38,16
5,16,1,51,55,15,20,39,15
6,15,1,51,56,14,21,38,17
6,14,2,51,56,14,21,38,17
7,14,2,50,56,12,22,38,18
8,13,2,51,56,12,22,38,19
8,13,2,50,57,10,23,38,19
9,12,2,50,57,10,23,38,20
10,12,2,50,58,9,23,39,20
10,12,2,50,59,9,23,39,21
10,12,2,50,58,8,24,41,19
12,11,2,50,58,7,24,42,19
13,11,2,50,58,7,24,43,19
12,12,2,50,57,6,25,47,18
14,11,3,51,57,6,24,47,18
14,13,2,50,56,8,24,48,17
14,13,2,51,54,8,23,49,16
13,15,3,50,53,8,23,51,15
12,16,3,52,51,8,22,52,15
12,17,2,52,50,9,22,54,14
11,19,2,53,50,10,21,56,13
10,20,2,55,47,10,21,57,13
9,21,2,55,47,12,20,58,12
11,23,2,53,46,12,20,60,12
9,24,2,55,44,13,19,59,11
9,26,2,54,43,14,19,61,11
8,27,3,55,41,14,18,60,11
9,28,3,55,39,14,19,62,9
7,30,3,55,37,13,20,60,10
5,31,4,56,34,12,20,60,9
5,34,3,55,35,14,20,60,9
7,32,3,57,32,13,22,59,9
7,34,3,56,31,12,22,60,8
7,34,3,59,28,12,22,58,9
9,35,2,57,28,12,23,58,9
9,36,2,58,27,11,23,57,9
10,36,2,57,26,10,23,56,9
11,35,2,58,25,9,23,56,10
13,35,2,57,25,8,23,56,10
14,35,2,59,24,9,23,57,9
14,35,2,58,24,9,23,57,10
17,33,2,57,25,10,23,57,10
20,32,2,57,24,10,23,57,10
20,32,2,58,22,11,23,57,12
21,30,2,60,23,12,21,55,11
19,28,3,60,23,12,21,55,13
21,28,2,60,22,13,23,55,12
20,28,2,59,24,13,23,55,13
22,26,2,59,24,14,23,56,12
21,26,2,61,24,15,22,57,13
23,24,2,62,25,16,22,57,14
21,24,2,62,25,16,22,58,14
21,21,3,62,25,17,22,58,14
21,22,3,61,25,18,20,58,14
21,21,3,62,26,18,20,57,15
21,21,3,59,28,19,18,57,14
21,20,3,59,29,19,18,59,13
20,20,3,60,29,20,18,58,13
18,21,3,58,30,20,18,59,12
19,21,3,59,30,20,18,58,12
17,21,3,58,30,20,18,59,11
18,20,2,60,30,20,19,58,12
17,18,3,62,31,20,18,59,11
16,19,3,62,31,20,18,60,9
16,17,4,62,31,19,19,60,10
17,15,4,61,33,18,20,60,9
15,16,4,60,33,17,20,61,9
16,15,4,60,34,16,21,60,10
15,16,4,57,35,16,21,60,10
16,15,3,58,35,16,22,60,11
15,15,3,56,36,16,22,59,11
17,14,3,55,36,15,23,59,12
18,14,3,54,36,15,23,58,12
17,14,3,55,35,16,23,57,13
15,13,4,55,36,16,23,55,13
17,12,3,54,37,18,22,55,13
17,12,3,52,38,18,22,54,13
18,12,3,51,39,17,23,55,13
16,11,2,52,39,18,23,54,13
17,11,2,51,40,18,23,53,13
15,11,2,51,40,19,23,53,14
15,11,1,49,41,20,23,53,14
15,9,1,50,42,20,23,52,15
14,9,1,51,41,20,23,52,15
15,8,1,50,42,19,25,52,15
15,7,1,51,42,19,25,52,15
15,6,1,49,42,20,26,52,15
14,6,1,50,42,20,26,51,16
13,7,1,51,42,20,26,51,16
11,6,1,52,42,20,26,50,16
10,8,0,50,42,22,26,49,17
10,8,0,48,43,21,27,49,19
12,7,0,48,43,20,28,48,20
10,8,0,50,44,20,28,48,20
11,6,0,52,43,19,29,48,22
10,6,0,52,44,19,29,47,22
10,6,0,53,44,19,29,46,24
10,6,0,52,45,18,30,46,25
10,6,0,53,46,17,30,46,25
9,7,0,51,47,15,31,48,25
10,7,0,51,48,15,31,48,26
9,8,0,51,48,14,32,51,24
10,7,1,51,48,14,32,51,25
11,7,1,51,48,13,33,51,24
10,8,1,50,48,13,33,52,24
10,7,2,50,49,13,33,52,24
10,6,2,50,49,14,32,54,24
10,6,2,50,49,14,31,55,25
9,7,2,51,49,14,31,55,26
9,7,2,51,49,14,31,58,25
8,8,2,51,49,15,29,57,26
8,7,2,52,49,15,29,58,25
7,9,2,51,49,14,29,59,26
8,9,2,49,49,14,28,60,25
7,10,2,48,50,13,27,61,25
6,11,2,47,50,13,27,60,27
6,13,2,47,50,13,26,61,25
7,12,2,49,50,14,26,61,26
7,12,1,50,50,15,26,62,25
6,14,1,49,50,15,26,62,26
6,14,1,50,50,16,26,64,25
5,15,0,49,50,17,25,65,26
6,15,0,49,52,17,25,66,24
5,15,0,49,52,17,25,67,23
5,14,0,50,52,18,24,67,23
6,14,0,49,53,18,24,68,23
8,13,0,49,53,17,25,67,24
9,12,0,50,54,16,25,66,23
10,11,0,50,54,15,27,66,23
9,12,1,50,55,15,28,66,21
10,11,1,50,56,15,28,66,22
12,10,1,49,56,13,29,65,22
11,11,1,49,58,14,29,64,21
13,10,1,49,57,13,29,65,21
12,11,1,49,58,14,29,64,20
12,11,1,49,58,14,29,66,19
13,10,1,50,59,14,29,67,19
13,10,1,53,57,15,29,68,19
13,12,1,50,58,15,29,68,19
12,13,1,51,58,16,29,69,20
13,15,1,50,55,15,29,70,19
13,17,1,51,53,15,29,69,20
12,18,1,53,51,14,29,69,20
11,20,2,54,49,16,28,70,20
9,22,2,55,48,16,27,69,19
8,24,2,54,47,16,27,70,19
8,24,1,57,45,17,28,70,19
7,27,1,57,45,18,26,70,18
6,28,1,58,41,18,27,70,18
5,30,1,57,42,18,27,70,17
4,31,1,58,38,18,27,70,17
4,32,1,57,39,18,27,71,16
5,33,1,59,36,18,27,72,16
5,36,1,58,34,18,27,72,15
8,35,1,58,33,18,27,73,15
7,37,1,59,30,17,28,74,14
10,36,1,58,30,17,28,74,14
9,38,1,58,28,16,29,72,14
11,37,1,56,29,16,29,72,15
12,38,0,57,28,15,31,69,15
13,38,0,54,28,14,31,69,15
13,38,0,57,26,14,32,68,16
15,38,0,54,27,12,33,67,17
18,36,0,54,27,12,33,66,16
18,36,0,54,28,12,32,64,16
21,34,0,54,28,10,33,64,16
23,33,0,55,29,10,34,62,17
25,30,0,56,29,8,34,63,17
23,31,0,54,30,8,34,61,19
25,31,1,53,31,7,35,61,19
23,32,1,52,30,7,36,59,20
25,29,1,55,31,7,36,58,20
23,29,2,56,29,6,37,58,20
23,27,2,57,31,6,37,59,20
23,26,2,56,32,6,36,59,20
22,25,2,57,33,5,37,59,20
24,25,2,57,32,6,37,60,20
23,24,2,58,31,6,37,60,20
21,25,3,58,32,6,37,58,21
19,26,3,56,32,7,36,57,22
18,25,3,56,32,6,37,56,24
17,26,3,56,32,6,37,56,24
17,24,3,58,31,6,37,55,26
15,24,3,57,31,6,37,54,26
14,23,4,59,30,6,37,55,27
13,23,3,58,30,7,37,55,27
13,21,3,59,29,7,37,55,29
11,21,3,59,30,6,38,54,29
11,19,3,60,29,6,39,55,29
11,19,2,59,29,7,39,54,30
11,18,2,59,29,7,39,55,29
9,19,2,58,30,7,39,55,28
12,17,2,56,31,6,39,56,28
14,16,2,56,30,6,39,57,27
14,14,2,57,31,6,39,57,26
14,13,2,59,31,6,38,59,25
15,14,2,57,31,6,38,61,24
17,11,2,56,32,6,36,61,23
16,12,2,56,32,6,36,62,22
18,10,2,55,33,6,36,63,21
16,9,1,57,33,6,36,64,20
15,8,2,57,34,6,36,65,21
16,9,2,57,34,6,35,65,22
17,7,2,57,35,6,35,65,20
16,7,2,55,35,6,35,66,20
15,8,2,56,35,6,34,66,20
15,9,2,53,35,5,34,66,22
14,8,2,54,35,5,33,66,22
15,7,2,53,35,5,33,68,20
13,8,2,54,35,5,32,67,20
13,7,2,56,35,5,32,66,21
13,8,3,55,35,5,31,68,19
13,8,3,55,36,6,30,66,19
13,8,3,54,36,6,29,68,18
11,8,4,56,37,6,29,67,18
10,9,4,55,36,6,28,67,17
10,8,4,54,38,6,28,65,20
9,10,4,52,38,6,29,68,17
10,9,4,51,38,6,28,67,17
10,9,4,50,38,6,28,69,17
10,9,4,50,38,6,27,68,19
9,10,4,48,38,5,27,69,16
8,9,4,49,39,5,27,69,16
9,9,4,49,39,5,28,68,15
9,9,4,49,39,5,27,65,16
9,8,4,50,39,5,26,64,17
8,9,4,49,41,5,27,62,18
10,8,4,49,41,5,27,62,17
9,8,4,50,42,5,28,61,18
10,8,4,51,42,5,28,60,17
9,8,4,52,43,5,28,60,18
8,8,4,51,45,5,28,58,17
9,8,4,51,45,5,28,58,18
10,8,4,50,47,5,28,56,19
10,8,4,51,48,5,28,56,18
11,9,4,50,50,5,29,55,18
11,9,4,50,51,5,29,56,15
11,9,4,49,53,6,29,55,15
11,8,4,51,54,8,29,54,14
11,9,4,51,55,8,29,54,13
11,10,3,51,56,9,30,53,13
10,11,3,50,57,9,30,51,12
10,12,2,52,58,11,30,52,12
10,13,2,51,59,10,30,51,12
10,13,1,52,59,11,30,51,11
8,14,2,52,62,11,30,53,10
8,16,2,50,63,10,31,53,9
6,17,2,49,64,10,31,54,8
6,17,2,49,65,10,31,54,8
6,17,3,50,65,11,31,53,8
6,17,3,50,65,10,32,53,8
8,16,3,50,65,11,31,53,8
7,16,3,49,67,12,31,53,8
8,15,3,51,68,12,31,52,8
7,16,3,50,68,11,32,52,8
9,15,2,50,68,12,33,51,8
8,16,2,51,69,14,33,51,8
10,15,2,51,69,13,34,50,9
10,15,2,52,69,13,34,50,9
10,15,2,51,70,12,35,50,9
12,14,2,51,69,12,35,50,9
13,16,2,50,67,11,36,48,9
15,15,2,51,66,11,36,48,9
14,17,2,53,63,11,36,47,9
13,17,3,55,61,11,36,46,10
13,19,3,53,61,11,36,45,10
13,21,3,54,58,10,37,47,10
11,23,3,54,56,10,37,46,10
12,25,3,56,53,10,37,47,10
11,25,3,57,51,11,36,46,10
12,27,3,57,49,11,35,46,10
10,28,3,58,47,12,35,46,12
9,30,3,56,46,11,35,46,13
8,31,3,58,44,12,35,46,13
7,33,3,58,41,12,35,45,15
9,33,3,58,40,13,34,45,15
7,36,3,59,37,13,34,44,17
11,36,3,56,37,13,34,44,17
9,37,4,59,34,13,34,45,16
12,37,4,56,33,13,34,45,17
11,37,5,58,31,13,35,46,17
13,38,5,57,29,12,35,46,17
13,39,6,57,28,11,35,47,17
16,38,6,56,28,11,35,48,17
18,36,6,56,26,10,36,48,17
16,38,7,55,26,10,36,50,16
18,37,7,56,24,9,36,50,16
18,37,7,57,25,9,36,49,17
20,35,6,56,25,9,36,50,17
20,35,7,55,25,10,35,50,17
23,33,6,55,26,10,35,49,17
20,33,6,55,26,11,34,51,15
21,31,7,57,25,10,34,52,15
18,34,7,55,25,10,34,52,15
22,30,7,57,26,10,34,52,16
20,31,6,57,25,11,34,53,15
20,30,6,57,25,11,34,54,16
20,27,6,59,25,12,33,54,16
18,28,5,60,24,12,33,54,17
18,26,5,63,24,13,33,55,19
16,27,5,62,25,13,32,56,18
18,24,4,63,26,15,32,57,18
16,24,4,62,26,15,31,56,19
14,23,4,63,26,16,31,57,21
15,23,5,61,26,16,30,55,22
14,23,5,60,26,16,30,58,21
13,23,4,60,26,17,29,57,22
11,22,5,62,27,16,29,59,21
13,20,3,61,28,17,28,60,21
12,17,4,61,28,18,28,63,19
12,15,4,63,28,18,27,62,18
11,14,4,62,28,19,27,64,16
10,12,5,65,28,19,26,64,16
9,13,5,63,27,19,27,63,15
10,11,4,64,28,20,26,64,13
8,11,4,63,28,20,27,63,13
9,9,4,64,28,21,28,64,10
10,10,4,63,28,21,28,64,10
11,9,4,63,29,21,28,63,9
11,10,4,60,29,21,27,62,9
11,9,4,60,30,22,27,62,9
11,7,4,60,30,22,27,62,9
11,7,4,60,32,23,26,62,7
9,9,3,60,32,23,27,62,7
10,9,3,60,32,23,26,63,7
8,10,3,59,33,22,26,62,7
10,10,2,60,32,23,26,64,6
8,10,3,60,32,23,26,62,6
8,11,3,59,31,23,26,63,5
8,11,3,57,32,23,27,62,4
7,10,3,57,33,23,27,61,4
8,10,3,57,33,23,28,60,5
7,10,3,57,34,24,28,60,4
8,10,3,55,34,24,28,59,5
7,10,3,55,36,23,28,60,3
7,9,3,55,36,22,29,59,4
6,9,3,57,37,23,30,60,3
7,8,2,57,39,24,30,59,4
8,9,2,55,40,24,30,58,4
9,8,2,55,40,24,30,58,5
10,8,2,54,41,25,29,57,5
8,9,3,54,42,24,30,56,5
9,8,3,54,43,25,30,54,5
11,7,2,53,43,26,31,54,5
12,6,2,53,44,26,31,54,5
12,5,2,52,46,26,31,53,5
14,5,2,53,45,26,31,54,5
12,6,2,52,45,25,31,53,5
11,6,3,50,45,25,31,52,6
11,5,3,49,46,25,30,52,6
12,5,3,48,46,25,30,53,6
11,5,3,49,47,25,29,53,6
11,4,3,50,47,25,29,54,6
9,5,3,49,47,26,27,55,6
10,3,3,50,47,26,27,55,7
10,3,3,50,47,27,26,54,7
10,5,3,49,47,26,26,53,7
8,6,2,48,48,28,25,53,7
7,6,2,48,48,29,24,54,7
6,7,2,47,50,29,24,54,7
7,8,2,46,50,29,24,52,9
7,9,1,44,51,30,24,51,10
5,10,1,44,51,30,24,51,11
6,10,1,44,52,29,25,52,11
6,10,1,44,52,29,25,52,12
7,11,0,44,52,31,24,52,12
6,13,0,44,51,30,26,52,13
6,13,0,44,51,30,26,52,13
6,13,0,45,51,29,27,52,14
7,12,0,46,51,29,27,54,13
7,12,0,48,51,27,28,55,14
8,12,0,48,51,27,28,57,12
8,11,0,51,51,26,29,57,13
8,11,0,51,51,26,29,58,12
8,10,0,53,51,25,30,58,12
9,9,0,54,50,25,30,58,12
9,9,0,54,50,24,31,57,12
12,8,0,52,50,24,31,58,12
12,7,0,53,50,24,32,58,12
12,7,0,53,51,23,33,58,14
13,7,0,54,51,24,33,58,14
13,7,0,53,52,23,33,58,15
13,7,0,52,52,22,34,57,17
15,5,0,53,53,21,34,58,17
15,7,0,52,53,23,33,56,19
14,9,0,55,51,22,34,56,19
15,9,0,54,51,23,34,55,20
14,12,0,53,50,23,34,55,20
13,14,0,53,49,22,34,56,20
13,14,1,54,49,22,34,57,19
11,17,1,56,47,22,34,57,17
10,16,1,58,46,22,34,57,17
11,18,1,59,43,22,34,57,18
10,20,1,59,43,22,33,58,17
9,22,1,60,40,22,33,59,18
10,24,1,58,41,22,33,59,18
9,25,1,61,38,21,32,60,18
8,27,1,61,37,22,32,60,17
7,27,2,61,35,22,32,60,19
7,30,2,61,33,22,31,60,20
8,30,2,60,32,21,31,58,19
8,31,2,59,30,21,30,57,20
9,33,2,59,29,21,30,56,21
10,32,2,59,27,21,29,55,21
13,32,2,59,28,21,29,54,22
12,33,1,59,28,22,28,54,22
13,33,1,60,26,22,28,54,23
14,32,1,60,25,23,27,52,24
16,31,1,59,25,23,27,53,25
15,33,1,62,24,23,26,54,25
17,31,1,62,24,22,26,55,26
17,32,1,61,24,22,26,54,28
20,30,1,62,23,21,25,54,28
21,28,1,62,23,21,25,55,28
21,28,1,62,24,21,25,56,27
22,28,1,61,24,22,25,57,26
20,29,1,60,25,21,24,56,24
23,28,2,59,25,20,24,56,24
22,28,2,58,25,20,23,55,24
23,26,2,60,25,20,23,55,23
22,25,3,60,26,20,22,54,23
23,24,3,62,26,20,22,55,23
23,23,3,63,26,20,22,56,22
23,24,4,63,26,20,22,56,22
20,25,4,65,26,20,22,57,22
20,24,4,65,25,20,22,56,21
19,23,5,65,25,20,22,57,21
16,24,5,65,24,20,22,55,20
15,25,5,63,26,20,22,54,21
13,25,5,64,25,20,23,54,22
14,22,5,65,26,20,23,53,22
13,23,4,62,26,19,24,52,23
13,20,4,62,26,19,24,53,22
12,20,3,62,26,19,23,54,23
12,17,3,63,26,19,23,53,24
13,17,3,62,27,18,24,53,24
13,16,2,61,27,19,25,53,24
13,17,2,58,28,19,25,51,23
13,17,3,58,28,18,26,51,23
13,16,3,57,28,18,26,48,24
15,15,2,58,28,18,29,47,24
16,15,2,57,30,18,29,48,23
17,15,1,55,31,18,30,47,23
17,14,1,56,32,17,31,47,22
17,13,2,53,33,17,31,46,21
17,12,2,53,34,16,32,43,22
17,9,2,54,33,16,32,43,21
17,8,3,54,33,16,32,41,22
16,8,3,53,34,16,32,41,22
16,7,3,54,35,16,32,39,23
15,9,3,52,36,16,32,39,24
15,8,3,52,36,15,33,38,25
16,8,3,52,37,15,33,38,26
11,10,4,53,37,15,34,38,27
11,10,3,53,38,17,33,37,27
10,9,3,54,38,16,34,37,28
10,9,3,54,37,16,35,37,28
11,9,3,54,37,16,35,36,29
8,9,3,57,37,16,35,37,28
8,10,3,56,37,16,35,38,28
7,10,2,56,37,18,34,38,29
7,9,2,56,36,17,35,40,27
7,9,2,56,36,17,35,41,26
7,9,2,57,36,16,35,41,26
5,10,1,56,36,18,34,43,24
7,9,1,56,36,18,34,44,24
8,8,1,56,36,18,34,45,24
8,8,1,56,36,18,34,45,25
8,9,1,57,36,18,34,44,27
8,7,0,58,36,18,35,44,28
9,6,0,58,36,18,35,45,27
9,6,1,58,36,18,35,45,27
10,5,1,58,36,17,36,45,28
9,6,1,58,36,16,36,45,28
10,6,1,58,36,17,35,45,28
11,4,1,58,36,17,35,45,28
11,4,1,58,36,16,35,46,29
10,4,2,59,36,16,35,46,29
10,5,2,59,36,15,35,46,29
10,5,2,58,36,15,35,46,29
10,4,2,59,36,15,35,46,29
10,6,2,58,36,16,35,46,29
9,8,2,59,36,15,35,46,29
9,8,2,59,36,16,35,46,27
8,10,2,57,37,16,35,46,28
8,9,2,59,37,16,35,46,29
7,11,2,57,38,15,35,46,30
8,11,1,58,39,15,35,47,31
8,13,1,57,40,15,35,47,32
6,13,1,57,40,15,35,47,32
7,13,1,57,40,15,34,48,34
6,14,1,56,40,15,34,48,34
8,15,1,56,40,15,34,49,36
8,16,0,54,40,16,33,50,35
7,17,0,55,40,16,33,51,37
6,17,1,55,40,16,32,51,38
7,17,1,55,40,16,32,52,38
7,17,1,56,40,16,32,53,37
9,16,1,56,40,16,31,54,37
9,17,1,57,40,16,31,54,37
11,17,1,55,40,16,30,52,38
11,17,1,55,40,16,30,54,37
12,16,2,55,41,16,30,53,37
13,16,2,55,40,16,29,54,37
13,16,2,54,40,16,29,55,36
13,16,3,53,40,17,28,55,35
13,16,3,55,40,18,28,55,34
14,18,3,53,39,17,29,56,33
14,17,3,54,38,17,28,56,32
13,19,3,52,37,16,28,57,31
15,18,3,55,35,17,28,58,28
15,19,3,54,36,17,28,57,27
13,20,3,56,34,16,28,57,27
14,21,3,57,33,17,28,57,26
12,24,3,55,33,17,29,58,25
13,24,3,57,31,17,29,57,25
12,26,3,55,33,17,29,57,24
13,26,3,58,29,18,29,56,24
13,28,3,56,29,19,30,57,23
12,30,3,58,27,19,31,57,24
11,31,4,58,25,19,31,57,24
10,32,4,60,24,19,31,56,25
8,35,4,60,21,19,31,56,25
11,34,4,59,21,19,31,54,25
11,35,4,59,20,19,30,54,25
13,35,4,56,20,19,30,52,25
11,36,5,57,20,19,29,53,25
12,36,5,55,20,19,29,52,25
12,36,5,55,20,19,29,53,25
14,35,5,54,20,18,29,51,25
15,33,5,54,20,17,30,51,25
14,35,5,55,19,18,29,49,25
16,33,5,56,19,18,28,49,25
16,33,5,55,20,17,29,46,25
17,32,5,56,19,17,29,45,25
18,32,5,54,19,17,30,44,26
19,30,5,56,20,16,31,43,26
19,29,5,55,20,16,31,40,27
20,30,4,54,20,17,31,39,27
20,30,4,52,20,16,32,39,27
20,29,4,53,22,16,31,36,29
20,29,3,54,21,16,31,34,30
20,27,3,57,21,16,30,34,31
20,28,2,58,19,17,29,34,33
19,25,2,60,21,16,30,34,33
20,25,1,61,20,17,30,34,35
19,24,0,63,19,17,31,34,36
20,24,0,62,18,17,30,33,39
19,23,0,61,18,16,31,34,40
19,23,0,63,17,16,31,35,40
18,22,0,62,17,15,31,36,40
16,23,0,62,17,15,31,37,40
16,23,0,61,16,15,31,37,38
14,23,0,64,15,15,31,37,39
15,22,0,61,15,14,33,38,39
15,20,0,64,15,15,32,39,38
16,19,0,63,15,15,32,39,37
14,18,0,65,14,15,33,41,37
15,16,0,65,14,15,33,41,37
15,16,0,62,14,14,34,41,36
15,16,0,63,14,14,34,43,34
16,15,0,62,14,14,34,42,33
16,16,0,61,14,14,35,41,34
17,15,0,58,14,14,35,42,35
18,15,0,56,15,15,35,42,35
19,14,0,57,15,14,36,42,35
19,14,0,54,16,14,36,42,35
21,13,0,53,16,14,36,42,34
20,13,0,52,16,14,36,42,35
20,10,0,52,16,15,36,41,35
19,11,1,51,16,14,36,41,37
19,11,1,49,16,14,37,40,36
18,11,1,50,16,13,37,40,36
17,10,1,49,17,13,37,39,37
17,11,1,48,18,13,37,39,38
18,10,1,48,18,13,38,38,38
17,10,1,47,18,13,38,38,38
14,10,2,47,19,13,38,36,39
14,9,2,47,20,14,37,37,39
14,9,2,48,20,14,37,36,40
12,9,2,49,21,14,37,35,40
11,11,2,48,21,13,37,35,42
9,11,2,49,22,13,38,35,41
9,11,2,49,22,13,38,35,43
8,10,2,51,23,13,37,36,43
8,10,2,51,22,13,37,36,44
8,11,2,50,23,13,37,37,44
8,11,1,50,23,14,36,37,45
7,10,1,51,23,14,36,40,46
6,11,1,50,23,14,35,40,46
7,10,1,51,23,14,35,40,48
8,10,1,51,23,14,34,41,48
8,10,1,51,23,14,34,38,48
9,9,0,51,23,15,33,40,48
9,9,0,52,23,15,33,39,49
8,9,1,52,25,16,31,39,49
8,10,1,52,26,17,31,40,49
9,7,1,55,26,17,30,41,48
9,8,1,54,26,18,29,43,47
10,7,1,56,27,17,28,44,47
9,6,1,55,27,17,28,45,46
10,6,1,54,28,16,27,44,47
9,8,1,52,28,15,27,45,45
10,6,1,53,28,14,27,42,46
10,7,2,51,28,14,28,44,43
8,8,2,52,28,15,26,42,44
8,7,2,52,29,15,27,43,42
9,7,2,52,30,15,27,42,39
9,9,2,52,30,15,27,42,39
8,10,2,53,31,16,27,43,37
7,11,2,52,32,16,27,43,37
8,11,1,52,34,17,27,40,37
7,12,1,53,34,17,28,40,37
8,11,1,54,35,17,27,37,38
8,10,1,56,36,15,27,36,38
7,12,1,54,38,15,27,37,38
5,12,2,55,39,15,28,36,38
6,12,2,54,40,16,28,36,38
8,11,2,56,40,16,28,34,38
8,11,2,54,41,16,28,34,38
8,10,2,55,41,16,29,31,38
8,10,1,55,43,17,29,30,38
9,10,1,55,43,17,29,30,38
9,9,1,56,45,16,29,30,38
9,9,1,55,45,16,29,29,38
10,9,1,55,46,16,29,27,38
12,8,1,55,46,16,29,27,38
11,9,1,56,47,16,29,25,38
11,9,1,57,49,15,30,24,38
12,10,1,57,48,15,30,24,38
12,11,1,56,49,16,29,25,39
11,13,1,56,48,15,30,24,39
11,15,0,55,48,16,29,24,38
10,16,0,57,47,14,29,23,39
10,18,0,58,44,14,29,23,40
9,19,0,60,43,13,30,23,41
9,21,0,59,41,14,29,24,41
8,22,0,60,40,13,31,25,42
7,24,0,60,39,14,31,26,41
8,25,0,62,36,14,31,28,42
7,26,0,63,35,14,31,29,41
8,28,0,62,32,13,31,30,41
8,29,0,61,32,12,32,31,41
7,32,0,62,29,12,32,32,40
7,32,0,62,29,13,33,33,39
7,35,0,61,26,12,34,34,38
7,36,0,61,25,12,34,34,37
9,35,0,62,22,13,34,35,34
10,37,0,60,21,13,34,35,34
11,37,0,61,19,13,35,35,33
14,37,0,61,17,13,35,37,31
14,37,0,60,17,13,35,37,30
16,38,0,58,17,13,35,37,31
17,38,0,59,16,13,35,37,31
19,36,0,57,16,13,34,37,30
18,37,1,58,15,13,34,38,31
20,35,1,58,15,14,33,39,32
23,33,1,58,15,14,33,39,32
21,35,1,57,15,14,33,38,34
23,32,1,59,15,14,33,38,34
21,33,1,56,16,14,33,37,36
23,33,1,56,15,14,33,37,35
21,33,1,55,16,14,33,36,38
22,32,1,56,15,14,33,35,39
23,30,1,56,15,14,31,34,41
24,31,1,56,14,15,31,35,41
23,31,1,56,14,16,31,35,43
23,31,1,57,14,14,31,34,45
23,30,2,56,14,13,31,35,45
20,30,2,57,14,13,31,34,47
20,31,2,56,14,13,31,34,47
17,30,1,58,14,13,32,35,48
18,31,1,57,14,13,32,35,48
15,32,1,57,14,13,32,34,47
15,32,1,56,14,12,33,34,47
13,30,1,58,13,12,33,33,46
11,29,1,58,14,11,34,33,47
13,27,1,59,14,11,34,33,47
12,26,1,59,14,11,33,32,48
15,24,1,58,14,11,33,33,47
12,23,1,59,15,11,33,33,47
13,21,2,57,14,10,34,32,48
12,19,2,59,15,10,33,33,48
14,17,2,60,15,10,33,34,48
16,15,1,58,15,11,33,35,47
16,15,1,58,16,11,32,37,47
18,12,1,59,16,11,32,38,48
18,11,1,59,16,11,31,37,49
19,11,1,58,16,11,31,37,50
21,8,1,58,16,12,30,38,50
21,8,1,57,16,12,30,36,51
20,8,2,56,16,12,29,38,50
19,8,2,55,17,12,29,38,51
19,9,2,54,17,12,28,40,49
17,8,3,53,18,12,27,40,50
16,9,3,53,19,12,27,41,48
15,8,3,54,19,12,26,41,49
14,10,2,52,19,12,27,43,47
12,9,2,53,19,12,27,43,47
12,8,2,51,19,11,26,43,46
10,9,2,51,19,11,26,44,45
8,9,2,53,19,11,25,42,44
8,9,2,53,21,11,25,42,43
6,9,2,53,20,11,25,42,42
8,7,2,54,21,11,25,42,40
10,7,2,54,21,11,25,41,40
