run,type,module,name,attrname,attrvalue,value
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedBSMs,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].appl,generatedWSAs,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedWSAs,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.phy80211p,busyTime,,,0.00042989600000001
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,,,1853
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,RXTXLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TotalLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TooLittleTime,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SlotsBackoff,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,NumInternalContention,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,totalBusyTime,,,0.429896
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 0 work finished,,,6900
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 1 work finished,,,10200
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 2 work finished,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 3 work finished,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 4 work finished,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 5 work finished,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 6 work finished,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 7 work finished,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,,,16800
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,,,14
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.phy80211p,busyTime,,,0.00034104000000001
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,,,1470
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentPackets,,,383
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentAcknowledgements,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TotalLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TooLittleTime,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,,,383
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SlotsBackoff,,,596
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,NumInternalContention,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,totalBusyTime,,,0.430279
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].appl,Micro-cloud :0 failed,,,260
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.phy80211p,busyTime,,,0.00026448000000001
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,,,1140
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentPackets,,,713
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentAcknowledgements,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TotalLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TooLittleTime,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,,,713
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SlotsBackoff,,,1075
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,NumInternalContention,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,totalBusyTime,,,0.430609
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].appl,Micro-cloud :1 failed,,,220
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.phy80211p,busyTime,,,0.000254272
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,,,1096
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SentPackets,,,757
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SentAcknowledgements,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TotalLostPackets,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TooLittleTime,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,,,757
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SlotsBackoff,,,1187
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,NumInternalContention,,,0
General-11-20190306-12:44:24-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,totalBusyTime,,,0.430653
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.manager,roiArea,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,generatedWSMs,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedWSMs,,,2165
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,generatedBSMs,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedBSMs,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,generatedWSAs,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedWSAs,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.phy80211p,busyTime,,,0.00050228000000002
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,,,2165
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,RXTXLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TotalLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TooLittleTime,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SlotsBackoff,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,NumInternalContention,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,totalBusyTime,,,0.50228
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 0 work finished,,,6300
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 1 work finished,,,10450
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 2 work finished,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 3 work finished,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 4 work finished,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 5 work finished,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 6 work finished,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 7 work finished,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,,,16400
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,,,328
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.phy80211p,busyTime,,,0.00033060000000001
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,,,1425
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentPackets,,,740
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentAcknowledgements,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TotalLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TooLittleTime,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,,,740
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SlotsBackoff,,,1172
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,NumInternalContention,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,totalBusyTime,,,0.50302
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].appl,Micro-cloud :0 failed,,,320
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.phy80211p,busyTime,,,0.00034985600000001
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,,,1508
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentPackets,,,657
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentAcknowledgements,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TotalLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TooLittleTime,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,,,657
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SlotsBackoff,,,1036
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,NumInternalContention,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,totalBusyTime,,,0.502937
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].appl,Micro-cloud :1 failed,,,210
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.phy80211p,busyTime,,,0.00032410400000001
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,,,1397
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SentPackets,,,768
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SentAcknowledgements,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TotalLostPackets,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TooLittleTime,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,,,768
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SlotsBackoff,,,1192
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,NumInternalContention,,,0
General-6-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,totalBusyTime,,,0.503048
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.manager,roiArea,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,generatedWSMs,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedWSMs,,,2400
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,generatedBSMs,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedBSMs,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,generatedWSAs,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedWSAs,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.phy80211p,busyTime,,,0.00055680000000002
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,,,2400
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,RXTXLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TotalLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TooLittleTime,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SlotsBackoff,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,NumInternalContention,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,totalBusyTime,,,0.5568
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 0 work finished,,,7300
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 1 work finished,,,9350
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 2 work finished,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 3 work finished,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 4 work finished,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 5 work finished,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 6 work finished,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 7 work finished,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,,,16200
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,,,263
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.phy80211p,busyTime,,,0.00033593600000001
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,,,1448
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentPackets,,,952
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentAcknowledgements,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TotalLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TooLittleTime,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,,,952
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SlotsBackoff,,,1461
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,NumInternalContention,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,totalBusyTime,,,0.557752
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].appl,Micro-cloud :0 failed,,,220
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.phy80211p,busyTime,,,0.00038117600000001
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,,,1643
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentPackets,,,757
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentAcknowledgements,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TotalLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TooLittleTime,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,,,757
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SlotsBackoff,,,1127
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,NumInternalContention,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,totalBusyTime,,,0.557557
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].appl,Micro-cloud :1 failed,,,280
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.phy80211p,busyTime,,,0.00039648800000001
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,,,1709
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SentPackets,,,691
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SentAcknowledgements,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TotalLostPackets,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TooLittleTime,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,,,691
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SlotsBackoff,,,1044
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,NumInternalContention,,,0
General-7-20190306-12:44:21-5553,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,totalBusyTime,,,0.557491
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.manager,roiArea,,,0
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].appl,generatedWSMs,,,0
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedWSMs,,,2295
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].appl,generatedBSMs,,,0
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedBSMs,,,0
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].appl,generatedWSAs,,,0
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].appl,receivedWSAs,,,0
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].nic.phy80211p,busyTime,,,0.00053244000000002
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,,,2295
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentPackets,,,0
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,,,0
General-14-20190306-12:44:26-5553,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,,,0
